area_norm,area_px,best_conf,best_iou,h_norm,h_px,image,matched,size_bin,w_norm,w_px
0.0069713438720000005,7309.9838719262725,0.6249915957450867,0.44075403825503295,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0009.png,False,medium(0.005-0.02),0.083984,85.999616
0.016854336852999998,17673.053119971326,0.6664844751358032,0.0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0010.png,False,medium(0.005-0.02),0.125977,129.000448
0.016977416382,17802.11136017203,0.6664844751358032,0.0,0.134766,138.000384,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0010.png,False,medium(0.005-0.02),0.125977,129.000448
0.0069713438720000005,7309.9838719262725,0.6664844751358032,0.5157612023274405,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0010.png,True,medium(0.005-0.02),0.083984,85.999616
0.016723625,17535.991808,0.0031198144424706697,0.5686641802420099,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0011.png,True,medium(0.005-0.02),0.125,128.0
0.016854336852999998,17673.053119971326,0.0014899357920512557,0.5110299903515533,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0011.png,True,medium(0.005-0.02),0.125977,129.000448
0.016723625,17535.991808,0.0020987570751458406,0.5303086561781025,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0012.png,True,medium(0.005-0.02),0.125,128.0
0.016854336852999998,17673.053119971326,0.0024843248538672924,0.31522601205627654,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0012.png,False,medium(0.005-0.02),0.125977,129.000448
0.016854336852999998,17673.053119971326,0.05194715037941933,0.4791249456089011,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0012.png,False,medium(0.005-0.02),0.125977,129.000448
0.016854336852999998,17673.053119971326,0.00348681234754622,0.5419187101834569,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0013.png,True,medium(0.005-0.02),0.125977,129.000448
0.016854336852999998,17673.053119971326,0.2661014795303345,0.493582502716961,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-130_0013.png,False,medium(0.005-0.02),0.125977,129.000448
0.061955598816,64965.15398408601,0.06984595954418182,0.17280002358553373,0.208008,213.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-17_0001.png,False,large(>=0.02),0.297852,305.000448
0.029540061096,30974.999103799295,0.06640252470970154,0.7140321122745102,0.170898,174.999552,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_C-17_0001.png,True,large(>=0.02),0.172852,177.000448
0.061955598816,64965.15398408601,0.0038552426267415285,0.18687914651729523,0.208008,213.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_KC-135_0002.png,False,large(>=0.02),0.297852,305.000448
0.029540061096,30974.999103799295,0.77595454454422,0.0,0.170898,174.999552,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_KC-135_0002.png,False,large(>=0.02),0.172852,177.000448
